Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (M),Peak Radius(nm) (M),Peak Diameter(nm) (M),Peak Pd(nm) (M),Peak %Pd (M),Peak Pd Index (M),Peak Mw-R(kDa) (M),Peak %Intensity (M),Peak %Mass (M)
13,11.3C,OK,2018-08-14,12:04:08,143689000,11.296,0.0583,908945,87800,100,0,908945,87800,51,0.25,1.00085,0.876869,0.472746,0.472349,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.28963,3119,Aqueous,0,0.00156184,,0.00206795,0,0,0,3.48119E-07,1,1E+07,1E+07,0,-1,0%,5,0,5,No Offset,0,0,,,,,,,,,,,,,,
14,11.6C,OK,2018-08-14,12:04:54,143689000,11.5996,0.0399,747969,37500,100,0,747969,37500,51,0.25,1.00075,0.877317,0.596011,0.595626,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.27849,3119,Aqueous,0,0.00156184,,0.00208795,0,0,0,3.5605E-07,1,1E+07,1E+07,0,-1,0%,5,0,5,No Offset,0,0,,,,,,,,,,,,,,
15,11.8C,OK,2018-08-14,12:06:02,143689000,11.7589,0.0394,709402,25300,100,0,709402,25300,51,0.25,1.00094,0.877561,0.464906,0.464469,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.27271,3119,Aqueous,0,0.00156184,,0.00210135,0,0,0,3.61419E-07,1,1E+07,1E+07,0,-1,0%,5,0,5,No Offset,0,0,,,,,,,,,,,,,,
16,11.9C,OK,2018-08-14,12:06:40,143689000,11.9163,0.0397,720929,20500,100,0,720929,20500,51,0.25,1.00094,0.874044,0.357862,0.357527,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.26703,3119,Aqueous,0,0.00156184,,0.00210807,0,0,0,3.64128E-07,1,1E+07,1E+07,0,-1,0%,5,0,5,No Offset,0,0,,,,,,,,,,,,,,
17,12.075C,OK,2018-08-14,12:07:18,143689000,12.0748,0.0401,686086,22700,100,0,686086,22700,51,0.25,1.00094,0.860119,0.353076,0.352744,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.26135,3119,Aqueous,0,0.00156184,,0.00212154,0,0,0,3.69596E-07,1,1E+07,1E+07,0,-1,0%,5,0,5,No Offset,0,0,,,,,,,,,,,,,,
18,12.232C,OK,2018-08-14,12:07:55,143689000,12.2319,0.0394,640456,14900,100,0,640456,14900,51,0.25,1.00094,0.866995,0.32837,0.328061,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.25576,3119,Aqueous,0.677103,3.36754E-07,4.93543,9.87085,1.06739,21.6271,0.216271,141.065,1.00208,7.90497,10287.1,5785.32,0.000850614,40%,5,2,3,No Offset,5,2,,,,,1,3.36435E-07,4.9401,9.8802,1.21323,24.5588,0.0603134,141.378,93.9053,99.9615
18,12.232C,OK,2018-08-14,12:07:55,143689000,12.2319,0.0394,640456,14900,100,0,640456,14900,51,0.25,1.00094,0.866995,0.32837,0.328061,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.25576,3119,Aqueous,0.677103,3.36754E-07,4.93543,9.87085,1.06739,21.6271,0.216271,141.065,1.00208,7.90497,10287.1,5785.32,0.000850614,40%,5,2,3,No Offset,5,2,,,,,2,8.42366E-09,197.304,394.608,61.0008,30.9171,0.095587,789476,6.0947,0.0385425
19,12.389C,OK,2018-08-14,12:08:33,143689000,12.3892,0.0399,676092,15500,100,0,676092,15500,51,0.25,1.00094,0.874555,0.320739,0.32044,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.2502,3119,Aqueous,0,0.00156184,,0.00214184,0,0,0,3.77922E-07,1,1E+07,1E+07,0,-1,0%,5,0,5,No Offset,0,0,,,,,,,,,,,,,,
20,12.547C,OK,2018-08-14,12:09:11,143690000,12.5475,0.0403,640998,30100,100,0,640998,30100,51,0.25,1.00094,0.875929,0.335545,0.335231,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.24464,3119,Aqueous,0.687705,3.32057E-07,5.05305,10.1061,1.04845,20.7489,0.207489,149.058,1.00182,5.48677,10259,5419.83,0.000614341,80%,5,4,1,No Offset,4,2,,,,,1,3.32986E-07,5.03895,10.0779,1.09603,21.7512,0.0473117,148.086,94.5978,99.9668
20,12.547C,OK,2018-08-14,12:09:11,143690000,12.5475,0.0403,640998,30100,100,0,640998,30100,51,0.25,1.00094,0.875929,0.335545,0.335231,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.24464,3119,Aqueous,0.687705,3.32057E-07,5.05305,10.1061,1.04845,20.7489,0.207489,149.058,1.00182,5.48677,10259,5419.83,0.000614341,80%,5,4,1,No Offset,4,2,,,,,2,1.15513E-08,145.257,290.514,29.2773,20.1555,0.0406245,385608,5.40216,0.0332359
21,12.706C,OK,2018-08-14,12:09:48,143690000,12.706,0.0394,723334,21300,100,0,723334,21300,51,0.25,1.00094,0.875844,0.313864,0.31357,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.23912,3119,Aqueous,0.678892,2.99655E-07,5.63492,11.2698,1.33656,23.7192,0.237192,192.356,1.00191,13.2622,7168.38,7711.58,0.00105153,20%,5,1,4,No Offset,4,3,,,,,1,2.81598E-07,5.99625,11.9925,2.39397,39.9244,0.159396,222.465,86.1976,99.3761
21,12.706C,OK,2018-08-14,12:09:48,143690000,12.706,0.0394,723334,21300,100,0,723334,21300,51,0.25,1.00094,0.875844,0.313864,0.31357,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.23912,3119,Aqueous,0.678892,2.99655E-07,5.63492,11.2698,1.33656,23.7192,0.237192,192.356,1.00191,13.2622,7168.38,7711.58,0.00105153,20%,5,1,4,No Offset,4,3,,,,,2,1.18393E-08,142.621,285.241,61.8934,43.3972,0.188332,369432,10.517,0.0592404
21,12.706C,OK,2018-08-14,12:09:48,143690000,12.706,0.0394,723334,21300,100,0,723334,21300,51,0.25,1.00094,0.875844,0.313864,0.31357,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.23912,3119,Aqueous,0.678892,2.99655E-07,5.63492,11.2698,1.33656,23.7192,0.237192,192.356,1.00191,13.2622,7168.38,7711.58,0.00105153,20%,5,1,4,No Offset,4,3,,,,,3,4.29799E-10,3928.67,7857.33,1020.05,25.9642,0.0674141,864954000,3.2854,0.564656
22,12.862C,OK,2018-08-14,12:10:26,143690000,12.8617,0.039,706705,33300,100,0,706705,33300,51,0.25,1.00092,0.87529,0.315122,0.31483,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.23372,3119,Aqueous,0.686329,3.10548E-07,5.47163,10.9433,1.29846,23.7308,0.237308,179.566,1.00279,24.0678,7503.35,7924.58,0.000795861,40%,5,2,3,No Offset,4,3,,,,,1,3.42585E-07,4.95995,9.9199,0.7335,14.7885,0.0218698,142.711,82.1982,99.8697
22,12.862C,OK,2018-08-14,12:10:26,143690000,12.8617,0.039,706705,33300,100,0,706705,33300,51,0.25,1.00092,0.87529,0.315122,0.31483,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.23372,3119,Aqueous,0.686329,3.10548E-07,5.47163,10.9433,1.29846,23.7308,0.237308,179.566,1.00279,24.0678,7503.35,7924.58,0.000795861,40%,5,2,3,No Offset,4,3,,,,,2,4.69154E-08,36.2185,72.437,4.21272,11.6314,0.0135289,14954.2,5.9489,0.0245084
22,12.862C,OK,2018-08-14,12:10:26,143690000,12.8617,0.039,706705,33300,100,0,706705,33300,51,0.25,1.00092,0.87529,0.315122,0.31483,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.23372,3119,Aqueous,0.686329,3.10548E-07,5.47163,10.9433,1.29846,23.7308,0.237308,179.566,1.00279,24.0678,7503.35,7924.58,0.000795861,40%,5,2,3,No Offset,4,3,,,,,3,7.42115E-09,228.968,457.936,31.2134,13.6322,0.0185838,1118350,11.8529,0.105794
23,13.017C,OK,2018-08-14,12:11:04,143690000,13.0171,0.0394,677485,35200,100,0,677485,35200,51,0.25,1.00093,0.875742,0.338379,0.338064,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.22838,3119,Aqueous,0.701258,3.25857E-07,5.23099,10.462,1.22549,23.4275,0.234275,161.63,1.0017,10.8962,9448.38,6521.75,0.000813397,60%,5,3,2,No Offset,4,3,,,,,1,3.46722E-07,4.9162,9.8324,0.748497,15.2251,0.0231804,139.783,85.7568,99.7296
23,13.017C,OK,2018-08-14,12:11:04,143690000,13.0171,0.0394,677485,35200,100,0,677485,35200,51,0.25,1.00093,0.875742,0.338379,0.338064,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.22838,3119,Aqueous,0.701258,3.25857E-07,5.23099,10.462,1.22549,23.4275,0.234275,161.63,1.0017,10.8962,9448.38,6521.75,0.000813397,60%,5,3,2,No Offset,4,3,,,,,2,2.12788E-08,80.1056,160.211,10.3068,12.8665,0.0165547,95800.9,11.3774,0.0185482
23,13.017C,OK,2018-08-14,12:11:04,143690000,13.0171,0.0394,677485,35200,100,0,677485,35200,51,0.25,1.00093,0.875742,0.338379,0.338064,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.22838,3119,Aqueous,0.701258,3.25857E-07,5.23099,10.462,1.22549,23.4275,0.234275,161.63,1.0017,10.8962,9448.38,6521.75,0.000813397,60%,5,3,2,No Offset,4,3,,,,,3,6.41457E-10,2657.32,5314.63,362.94,13.6581,0.0186545,346490000,2.86577,0.251851
24,13.176C,OK,2018-08-14,12:11:42,143690000,13.1761,0.0405,609328,28100,100,0,609328,28100,51,0.25,1.00093,0.876774,0.338037,0.337723,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.22295,3119,Aqueous,0.693421,3.47327E-07,4.93852,9.87705,0.971928,19.6805,0.196805,141.272,1.00151,3.48106,10834.9,5363.57,0.00053459,100%,5,5,0,No Offset,4,2,,,,,1,3.34618E-07,5.12608,10.2522,1.38927,27.1021,0.0734522,154.147,95.5594,99.9502
24,13.176C,OK,2018-08-14,12:11:42,143690000,13.1761,0.0405,609328,28100,100,0,609328,28100,51,0.25,1.00093,0.876774,0.338037,0.337723,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.22295,3119,Aqueous,0.693421,3.47327E-07,4.93852,9.87705,0.971928,19.6805,0.196805,141.272,1.00151,3.48106,10834.9,5363.57,0.00053459,100%,5,5,0,No Offset,4,2,,,,,2,5.20548E-09,329.514,659.029,63.699,19.3312,0.0373694,2621210,4.44061,0.0497704
25,13.336C,OK,2018-08-14,12:12:20,143690000,13.3363,0.0399,600662,12900,100,0,600662,12900,51,0.25,1.00093,0.87755,0.321248,0.32095,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.21751,3119,Aqueous,0.712634,3.57297E-07,4.81576,9.63151,0.754653,15.6705,0.156705,133.192,1.00138,5.29119,11350.4,4599.92,0.000839262,60%,5,3,2,No Offset,4,2,,,,,1,3.68061E-07,4.67492,9.34984,0.530069,11.3386,0.0128563,124.256,94.6812,99.9433
25,13.336C,OK,2018-08-14,12:12:20,143690000,13.3363,0.0399,600662,12900,100,0,600662,12900,51,0.25,1.00093,0.87755,0.321248,0.32095,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.21751,3119,Aqueous,0.712634,3.57297E-07,4.81576,9.63151,0.754653,15.6705,0.156705,133.192,1.00138,5.29119,11350.4,4599.92,0.000839262,60%,5,3,2,No Offset,4,2,,,,,2,5.72498E-09,300.553,601.105,41.0732,13.6659,0.0186757,2113570,5.31875,0.0566629
26,13.493C,OK,2018-08-14,12:12:58,143690000,13.493,0.0393,604365,23500,100,0,604365,23500,51,0.25,1.00093,0.87701,0.301276,0.300997,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.21223,3119,Aqueous,0.72217,3.49463E-07,4.95457,9.90914,0.847194,17.0993,0.170993,142.349,1.00196,10.5417,11052.8,4789.7,0.000968472,60%,5,3,2,No Offset,3,2,,,,,1,3.63138E-07,4.76799,9.53597,0.566437,11.88,0.0141134,130.121,91.6454,99.6635
26,13.493C,OK,2018-08-14,12:12:58,143690000,13.493,0.0393,604365,23500,100,0,604365,23500,51,0.25,1.00093,0.87701,0.301276,0.300997,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.21223,3119,Aqueous,0.72217,3.49463E-07,4.95457,9.90914,0.847194,17.0993,0.170993,142.349,1.00196,10.5417,11052.8,4789.7,0.000968472,60%,5,3,2,No Offset,3,2,,,,,2,1.71627E-09,1008.84,2017.67,86.4723,8.57148,0.00734703,35935100,8.35465,0.336504
27,13.650C,OK,2018-08-14,12:13:36,143690000,13.6501,0.0398,681546,56400,100,0,681546,56400,51,0.25,1.00093,0.877903,0.297393,0.297116,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.20698,3119,Aqueous,0,0.00156184,,0.00223103,0,0,0,4.1578E-07,1,1E+07,1E+07,0,-1,0%,5,0,5,No Offset,0,0,,,,,,,,,,,,,,
28,13.811C,OK,2018-08-14,12:14:14,143690000,13.8114,0.041,626169,9000,100,0,626169,9000,51,0.25,1.00093,0.87906,0.305027,0.304743,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.20162,3119,Aqueous,0.730653,3.46605E-07,5.04229,10.0846,0.801289,15.8914,0.158914,148.315,1.00094,6.68421,11004.3,4505.48,0.00128602,20%,5,1,4,No Offset,3,2,,,,,1,3.47897E-07,5.02356,10.0471,0.826982,16.4621,0.0270999,147.03,93.0875,99.8272
28,13.811C,OK,2018-08-14,12:14:14,143690000,13.8114,0.041,626169,9000,100,0,626169,9000,51,0.25,1.00093,0.87906,0.305027,0.304743,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.20162,3119,Aqueous,0.730653,3.46605E-07,5.04229,10.0846,0.801289,15.8914,0.158914,148.315,1.00094,6.68421,11004.3,4505.48,0.00128602,20%,5,1,4,No Offset,3,2,,,,,2,2.44109E-09,715.943,1431.89,95.2248,13.3006,0.0176906,16107300,6.91248,0.172807
