Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (M),Peak Radius(nm) (M),Peak Diameter(nm) (M),Peak Pd(nm) (M),Peak %Pd (M),Peak Pd Index (M),Peak Mw-R(kDa) (M),Peak %Intensity (M),Peak %Mass (M)
14,16.1C,OK,2018-04-26,12:40:04,134187000,16.1477,0.04,459370,3290,100,0,459370,3290,51,0.25,1.00045,0.88963,0.18674,0.186656,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.12798,3119,Aqueous,0.757642,4.09367E-07,4.58001,9.16002,0.334601,7.30569,0.0730569,118.433,0.999942,1.72572,13104.3,3437.18,0.000697428,100%,5,5,0,No Offset,2,1,,,,,1,3.74692E-07,5.00386,10.0077,1.17652,23.5122,0.0552823,145.684,100,100
15,16.3C,OK,2018-04-26,12:40:42,134187000,16.3061,0.0397,455370,5590,100,0,455370,5590,51,0.25,1.00046,0.889833,0.186302,0.186217,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.12325,3119,Aqueous,0.759427,4.09263E-07,4.60875,9.21751,0.271309,5.88682,0.0588682,120.18,0.999934,1.61363,13101.8,3082.12,0.000613507,100%,5,5,0,No Offset,2,1,,,,,1,3.81879E-07,4.93924,9.87847,0.954714,19.3292,0.0373617,141.32,100,100
16,16.5C,OK,2018-04-26,12:41:20,134187000,16.4639,0.0394,456763,3710,100,0,456763,3710,51,0.25,1.00046,0.890329,0.185896,0.185811,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.11857,3119,Aqueous,0.76453,4.08616E-07,4.64376,9.28751,0.250648,5.39752,0.0539752,122.326,0.99996,1.30527,13081.2,2946.29,0.000591738,100%,5,5,0,No Offset,2,1,,,,,1,3.81301E-07,4.97641,9.95282,1.00198,20.1347,0.0405406,143.821,100,100
17,16.6C,OK,2018-04-26,12:41:59,134187000,16.6214,0.0399,446564,3000,100,0,446564,3000,51,0.25,1.00045,0.89073,0.185376,0.185292,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.11393,3119,Aqueous,0.756108,4.15643E-07,4.57889,9.15778,0.281739,6.153,0.06153,118.366,0.999996,2.55196,13306,3200.43,0.000888256,100%,5,5,0,No Offset,2,1,,,,,1,3.81591E-07,4.9875,9.97501,1.20488,24.1579,0.0583605,144.573,100,100
18,16.8C,OK,2018-04-26,12:42:37,134188000,16.7801,0.04,445716,5610,100,0,445716,5610,51,0.25,1.00045,0.890938,0.184681,0.184599,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.10928,3119,Aqueous,0.763305,4.12708E-07,4.63901,9.27802,0.203749,4.39209,0.0439209,122.034,0.999907,2.27357,13212.3,2684.16,0.000740545,100%,5,5,0,No Offset,2,1,,,,,1,3.92697E-07,4.87542,9.75083,0.681971,13.988,0.0195663,137.084,100,100
19,16.9C,OK,2018-04-26,12:43:15,134188000,16.9387,0.0398,440586,2300,100,0,440586,2300,51,0.25,1.00044,0.891665,0.183945,0.183864,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.10467,3119,Aqueous,0.757908,4.19669E-07,4.57565,9.15131,0.280914,6.13932,0.0613932,118.17,0.999986,1.92479,13434.9,3227.82,0.000726786,100%,5,5,0,No Offset,3,2,,,,,1,3.94358E-07,4.86933,9.73867,0.980056,20.1271,0.04051,136.685,99.2929,99.9936
19,16.9C,OK,2018-04-26,12:43:15,134188000,16.9387,0.0398,440586,2300,100,0,440586,2300,51,0.25,1.00044,0.891665,0.183945,0.183864,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.10467,3119,Aqueous,0.757908,4.19669E-07,4.57565,9.15131,0.280914,6.13932,0.0613932,118.17,0.999986,1.92479,13434.9,3227.82,0.000726786,100%,5,5,0,No Offset,3,2,,,,,2,7.05473E-09,272.194,544.389,33.5106,12.3113,0.0151568,1676130,0.707116,0.00639677
20,17.1C,OK,2018-04-26,12:43:53,134188000,17.0975,0.0392,437719,4730,100,0,437719,4730,51,0.25,1.00044,0.891609,0.183119,0.183038,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.10008,3119,Aqueous,0.758483,4.21134E-07,4.58687,9.17374,0.305679,6.66421,0.0666421,118.849,1.00004,1.8928,13481.5,3375.54,0.000760527,100%,5,5,0,No Offset,3,2,,,,,1,3.99132E-07,4.83971,9.67943,0.957552,19.7853,0.0391459,134.747,98.5727,99.9844
20,17.1C,OK,2018-04-26,12:43:53,134188000,17.0975,0.0392,437719,4730,100,0,437719,4730,51,0.25,1.00044,0.891609,0.183119,0.183038,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.10008,3119,Aqueous,0.758483,4.21134E-07,4.58687,9.17374,0.305679,6.66421,0.0666421,118.849,1.00004,1.8928,13481.5,3375.54,0.000760527,100%,5,5,0,No Offset,3,2,,,,,2,8.51108E-09,226.961,453.922,0,0,0,1095560,1.42733,0.0155942
21,17.3C,OK,2018-04-26,12:44:31,134188000,17.2553,0.0399,436666,3730,100,0,436666,3730,51,0.25,1.00044,0.892378,0.182808,0.182728,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.09555,3119,Aqueous,0.757019,4.2261E-07,4.59797,9.19593,0.299268,6.5087,0.065087,119.523,0.999841,2.10003,13528.9,3347.33,0.000752795,100%,5,5,0,No Offset,2,1,,,,,1,3.92823E-07,4.94662,9.89323,0.978317,19.7775,0.0391149,141.815,100,100
22,17.4C,OK,2018-04-26,12:45:10,134188000,17.4166,0.0395,435774,5020,100,0,435774,5020,51,0.25,1.00044,0.892473,0.183132,0.183051,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.09096,3119,Aqueous,0.757895,4.24231E-07,4.59393,9.18786,0.232832,5.06827,0.0506827,119.277,1.00001,1.77544,13581.1,2963.99,0.000731371,100%,5,5,0,No Offset,2,1,,,,,1,3.96295E-07,4.91777,9.83554,0.99742,20.282,0.0411358,139.887,100,100
23,17.6C,OK,2018-04-26,12:45:48,134188000,17.5758,0.0394,433908,4690,100,0,433908,4690,51,0.25,1.00045,0.893095,0.184096,0.184014,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.08645,3119,Aqueous,0.760033,4.24003E-07,4.62355,9.24709,0.249318,5.39235,0.0539235,121.084,0.999908,2.15478,13573.8,3055.77,0.000763356,100%,5,5,0,No Offset,2,1,,,,,1,3.99681E-07,4.90491,9.80982,0.804871,16.4095,0.0269271,139.033,100,100
24,17.7C,OK,2018-04-26,12:46:27,134188000,17.7368,0.0395,433540,3620,100,0,433540,3620,51,0.25,1.00044,0.89342,0.184048,0.183967,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.08192,3119,Aqueous,0.762012,4.24809E-07,4.62835,9.25671,0.231278,4.99699,0.0499699,121.379,0.999961,1.90268,13599.6,2947.07,0.00069594,100%,5,5,0,No Offset,2,1,,,,,1,3.98401E-07,4.93515,9.8703,0.922633,18.6951,0.0349508,141.047,100,100
25,17.9C,OK,2018-04-26,12:47:05,134188000,17.8962,0.0404,432223,3530,100,0,432223,3530,51,0.25,1.00044,0.89388,0.184483,0.184401,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.07747,3119,Aqueous,0.764087,4.29866E-07,4.6008,9.2016,0.258011,5.60796,0.0560796,119.695,1.00007,1.91597,13761.5,3159.47,0.000723585,100%,5,5,0,No Offset,3,2,,,,,1,4.08235E-07,4.84459,9.68917,0.953064,19.6728,0.0387018,135.065,98.4349,99.9919
25,17.9C,OK,2018-04-26,12:47:05,134188000,17.8962,0.0404,432223,3530,100,0,432223,3530,51,0.25,1.00044,0.89388,0.184483,0.184401,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.07747,3119,Aqueous,0.764087,4.29866E-07,4.6008,9.2016,0.258011,5.60796,0.0560796,119.695,1.00007,1.91597,13761.5,3159.47,0.000723585,100%,5,5,0,No Offset,3,2,,,,,2,6.80161E-08,29.0774,58.1548,3.90431,13.4273,0.0180293,8945.51,1.56512,0.00807319
26,18.1C,OK,2018-04-26,12:47:44,134188000,18.0585,0.0398,433032,3380,100,0,433032,3380,51,0.25,1.00044,0.894447,0.184977,0.184895,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.07296,3119,Aqueous,0.770638,4.26249E-07,4.66706,9.33411,0.250653,5.3707,0.053707,123.767,0.999866,2.03089,13645.7,3065.77,0.000667857,100%,5,5,0,No Offset,2,1,,,,,1,4.04612E-07,4.91663,9.83326,0.565787,11.5076,0.0132425,139.811,100,100
27,18.2C,OK,2018-04-26,12:48:23,134188000,18.2208,0.0397,428688,3470,100,0,428688,3470,51,0.25,1.00045,0.894908,0.1853,0.185216,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.06849,3119,Aqueous,0.769252,4.29848E-07,4.64149,9.28298,0.270942,5.8374,0.058374,122.187,0.9999,2.41215,13760.8,3223.49,0.000788803,100%,5,5,0,No Offset,2,1,,,,,1,4.02488E-07,4.95701,9.91402,0.910065,18.3592,0.0337058,142.513,100,100
28,18.4C,OK,2018-04-26,12:49:01,134188000,18.3806,0.0405,433246,3080,100,0,433246,3080,51,0.25,1.00045,0.895189,0.185659,0.185575,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.06412,3119,Aqueous,0.769429,4.29932E-07,4.66767,9.33535,0.238044,5.09984,0.0509984,123.806,0.999902,1.74561,13763.6,3013.18,0.000686375,100%,5,5,0,No Offset,2,1,,,,,1,4.08458E-07,4.91308,9.82616,0.518171,10.5468,0.0111234,139.575,100,100
29,18.5C,OK,2018-04-26,12:49:40,134188000,18.5426,0.0395,430111,1950,100,0,430111,1950,51,0.25,1.00045,0.895707,0.185984,0.185901,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.05971,3119,Aqueous,0.768041,4.36268E-07,4.61326,9.22653,0.315945,6.84862,0.0684862,120.455,0.999892,1.6863,13965.9,3545.31,0.000676473,100%,5,5,0,No Offset,2,1,,,,,1,4.02547E-07,4.99972,9.99944,1.08209,21.6431,0.0468422,145.403,100,100
30,18.7C,OK,2018-04-26,12:50:19,134188000,18.7046,0.0398,430583,4520,100,0,430583,4520,51,0.25,1.00045,0.895764,0.186378,0.186295,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.05534,3119,Aqueous,0.764783,4.35572E-07,4.64749,9.29499,0.260048,5.59544,0.0559544,122.557,1.00005,1.8452,13944.1,3197.82,0.000760112,100%,5,5,0,No Offset,2,1,,,,,1,4.07659E-07,4.96572,9.93143,1.02308,20.6029,0.0424478,143.099,100,100
31,18.9C,OK,2018-04-26,12:50:58,134188000,18.8672,0.0398,422401,3070,100,0,422401,3070,51,0.25,1.00045,0.896345,0.186376,0.186292,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.05098,3119,Aqueous,0.764321,4.4118E-07,4.61501,9.23003,0.236237,5.11888,0.0511888,120.562,1.0001,2.25788,14123.7,3097.78,0.000781089,100%,5,5,0,No Offset,3,2,,,,,1,4.25033E-07,4.79034,9.58068,0.70484,14.7138,0.0216495,131.553,98.5523,99.984
31,18.9C,OK,2018-04-26,12:50:58,134188000,18.8672,0.0398,422401,3070,100,0,422401,3070,51,0.25,1.00045,0.896345,0.186376,0.186292,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.05098,3119,Aqueous,0.764321,4.4118E-07,4.61501,9.23003,0.236237,5.11888,0.0511888,120.562,1.0001,2.25788,14123.7,3097.78,0.000781089,100%,5,5,0,No Offset,3,2,,,,,2,1.46795E-08,138.7,277.4,0,0,0,346107,1.44772,0.0160382
32,19.0C,OK,2018-04-26,12:51:37,134188000,19.0291,0.0396,423211,6720,100,0,423211,6720,51,0.25,1.00045,0.896402,0.186352,0.186269,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.04666,3119,Aqueous,0.762068,4.41819E-07,4.62164,9.24328,0.279969,6.05779,0.0605779,120.967,0.999895,2.13134,14144,3375.45,0.00070564,100%,5,5,0,No Offset,2,1,,,,,1,4.13484E-07,4.93835,9.8767,0.869184,17.6007,0.0309784,141.261,100,100
33,19.2C,OK,2018-04-26,12:52:16,134188000,19.1903,0.0395,423512,2680,100,0,423512,2680,51,0.25,1.00044,0.896909,0.186459,0.186376,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.0424,3119,Aqueous,0.764391,4.41848E-07,4.648,9.29601,0.281308,6.05223,0.0605223,122.588,0.999882,2.04371,14144.9,3374.11,0.000730836,100%,5,5,0,No Offset,2,1,,,,,1,4.12176E-07,4.98261,9.96521,0.953842,19.1434,0.0366471,144.241,100,100
34,19.4C,OK,2018-04-26,12:52:55,134188000,19.3537,0.0405,422344,5800,100,0,422344,5800,51,0.25,1.00046,0.897403,0.186331,0.186246,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.0381,3119,Aqueous,0.762732,4.45669E-07,4.63466,9.26932,0.244721,5.28023,0.0528023,121.766,0.999989,2.19743,14267.4,3178.3,0.000762425,100%,5,5,0,No Offset,2,1,,,,,1,4.16046E-07,4.96465,9.92931,1.00014,20.1452,0.040583,143.028,100,100
35,19.5C,OK,2018-04-26,12:53:35,134188000,19.5184,0.0399,417495,3790,100,0,417495,3790,51,0.25,1.00046,0.897714,0.18656,0.186475,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.0338,3119,Aqueous,0.760223,4.46118E-07,4.64327,9.28654,0.221646,4.77349,0.0477349,122.296,0.999958,2.29604,14281.8,3024.84,0.000809163,100%,5,5,0,No Offset,2,1,,,,,1,4.22148E-07,4.90692,9.81384,0.746734,15.218,0.0231587,139.166,100,100
36,19.7C,OK,2018-04-26,12:54:14,134188000,19.6801,0.0397,416686,3690,100,0,416686,3690,51,0.25,1.00045,0.898242,0.186255,0.18617,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.02961,3119,Aqueous,0.760917,4.46157E-07,4.66945,9.3389,0.230027,4.9262,0.049262,123.916,0.999971,2.0543,14283.1,3073.15,0.000766148,100%,5,5,0,No Offset,2,1,,,,,1,4.18449E-07,4.97864,9.95729,0.953385,19.1495,0.0366703,143.972,100,100
37,19.8C,OK,2018-04-26,12:54:53,134188000,19.8438,0.0405,415236,1730,100,0,415236,1730,51,0.25,1.00045,0.898629,0.186143,0.18606,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.02539,3119,Aqueous,0.765267,4.48986E-07,4.65327,9.30655,0.284512,6.11423,0.0611423,122.914,0.99984,1.95313,14373.4,3446.21,0.000725292,100%,5,5,0,No Offset,2,1,,,,,1,4.22228E-07,4.94816,9.89633,0.776314,15.6889,0.0246142,141.918,100,100
38,20.0C,OK,2018-04-26,12:55:32,134188000,20.0097,0.0406,411383,4350,100,0,411383,4350,51,0.25,1.00045,0.898826,0.186031,0.185947,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.02114,3119,Aqueous,0.765289,4.52138E-07,4.64718,9.29435,0.292469,6.29347,0.0629347,122.537,1.00009,2.31118,14474.3,3521.15,0.000687649,100%,5,5,0,No Offset,3,2,,,,,1,4.3181E-07,4.86595,9.73191,0.833338,17.1259,0.0293296,136.463,98.6117,99.9837
38,20.0C,OK,2018-04-26,12:55:32,134188000,20.0097,0.0406,411383,4350,100,0,411383,4350,51,0.25,1.00045,0.898826,0.186031,0.185947,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.02114,3119,Aqueous,0.765289,4.52138E-07,4.64718,9.29435,0.292469,6.29347,0.0629347,122.537,1.00009,2.31118,14474.3,3521.15,0.000687649,100%,5,5,0,No Offset,3,2,,,,,2,6.75929E-09,310.856,621.712,29.2411,9.40663,0.00884847,2287010,1.3883,0.0162701
39,20.2C,OK,2018-04-26,12:56:12,134188000,20.1742,0.0394,409261,3020,100,0,409261,3020,51,0.25,1.00045,0.899405,0.185984,0.185901,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.01696,3119,Aqueous,0.769044,4.5454E-07,4.6489,9.2978,0.185875,3.99825,0.0399825,122.644,0.999874,1.79285,14551.5,2820.55,0.000735401,100%,5,5,0,No Offset,2,1,,,,,1,4.33473E-07,4.87485,9.7497,0.684208,14.0355,0.0196994,137.047,100,100
40,20.3C,OK,2018-04-26,12:56:51,134188000,20.3368,0.0393,405822,7450,100,0,405822,7450,51,0.25,1.00045,0.89958,0.185888,0.185805,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.01286,3119,Aqueous,0.770994,4.54382E-07,4.66369,9.32739,0.287118,6.15646,0.0615646,123.559,0.999803,2.29589,14546.1,3499.7,0.000768205,100%,5,5,0,No Offset,2,1,,,,,1,4.26966E-07,4.96316,9.92632,0.796506,16.0484,0.025755,142.927,100,100
41,20.5C,OK,2018-04-26,12:57:31,134188000,20.501,0.0406,407080,1960,100,0,407080,1960,51,0.25,1.00045,0.900051,0.185794,0.18571,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.00874,3119,Aqueous,0.77073,4.56942E-07,4.66382,9.32763,0.186303,3.99464,0.0399464,123.566,1.00023,2.68597,14628.3,2834.17,0.000910157,100%,5,5,0,No Offset,3,2,,,,,1,4.44311E-07,4.7964,9.59279,0.681177,14.2018,0.0201692,131.942,98.5276,99.9545
41,20.5C,OK,2018-04-26,12:57:31,134188000,20.501,0.0406,407080,1960,100,0,407080,1960,51,0.25,1.00045,0.900051,0.185794,0.18571,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.00874,3119,Aqueous,0.77073,4.56942E-07,4.66382,9.32763,0.186303,3.99464,0.0399464,123.566,1.00023,2.68597,14628.3,2834.17,0.000910157,100%,5,5,0,No Offset,3,2,,,,,2,2.58295E-09,825.061,1650.12,110.833,13.4333,0.0180455,22447700,1.47237,0.045462
42,20.7C,OK,2018-04-26,12:58:10,134188000,20.6645,0.0399,404961,2430,100,0,404961,2430,51,0.25,1.00045,0.900328,0.185579,0.185496,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.00467,3119,Aqueous,0.773213,4.56253E-07,4.69723,9.39445,0.113558,2.41755,0.0241755,125.647,1.00004,1.78163,14606.3,2201.5,0.000713733,100%,5,5,0,No Offset,2,1,,,,,1,4.37316E-07,4.90062,9.80125,0.698576,14.2548,0.02032,138.749,100,100
